fault_index,nid_dip,nid_strike,shear_strike,shear_dip,effective_normal,slip_rate,state_variable,state_normal,vxm,vym,vzm,vxs,vys,vzs,slips,slipd,slipn
0,2,36,1.24727850000000E+07,-1.79324316406250E+04,-2.48722100000000E+07,3.48963885565823E-10,2.14994976000000E+08,2.48722100000000E+07,1.74481762371670E-10,3.20671403304517E-26,-2.50856762662802E-13,-1.74481762371670E-10,-3.20671403304517E-26,2.50856762662802E-13,1.58237531781197E-01,-1.68907674378715E-04,-1.79104597124100E-19
0,2,37,1.24360250000000E+07,-1.98230039062500E+04,-2.48701620000000E+07,3.32087052301588E-10,2.18966384000000E+08,2.48701620000000E+07,1.66043304106189E-10,3.05178668164042E-26,-2.64672750946784E-13,-1.66043304106189E-10,-3.05178668164042E-26,2.64672750946784E-13,1.53760179877281E-01,-1.84441785677336E-04,-1.79104597124100E-19
0,2,38,1.23863100000000E+07,-2.24611308593750E+04,-2.48801460000000E+07,3.07940090094050E-10,2.25085264000000E+08,2.48801460000000E+07,1.53969795246844E-10,2.83008872573333E-26,-2.79206291333572E-13,-1.53969795246844E-10,-2.83008872573333E-26,2.79206291333572E-13,1.46977409720421E-01,-1.99988135136664E-04,-1.79104597124100E-19
0,2,39,1.23055070000000E+07,-2.82048164062500E+04,-2.48964480000000E+07,2.72746186746886E-10,2.34990720000000E+08,2.48964480000000E+07,1.36372732550960E-10,2.50704032428401E-26,-3.12572884242357E-13,-1.36372732550960E-10,-2.50704032428401E-26,3.12572884242357E-13,1.36312678456306E-01,-2.23884999286383E-04,-1.79104597124100E-19
0,2,40,1.21489470000000E+07,-4.24465976562500E+04,-2.49137400000000E+07,2.18465107115762E-10,2.53390544000000E+08,2.49137400000000E+07,1.09231887424066E-10,2.00889407601078E-26,-3.81639815236201E-13,-1.09231887424066E-10,-2.00889407601078E-26,3.81639815236201E-13,1.17258705198765E-01,-2.56640109000728E-04,-1.79104597124100E-19
0,2,41,1.16751050000000E+07,-8.69346562500000E+04,-2.48589280000000E+07,1.22867507834634E-10,2.99787552000000E+08,2.48589280000000E+07,6.14320538883106E-11,1.13128940044032E-26,-4.57432648617168E-13,-6.14320538883106E-11,-1.13128940044032E-26,4.57432648617168E-13,7.29570016264915E-02,-3.31203133100644E-04,-1.79104597124100E-19
0,3,1,1.25917290000000E+07,-1.49359343750000E+05,-2.44533420000000E+07,5.61241164653836E-10,1.77989760000000E+08,2.44533420000000E+07,2.80600848112655E-10,5.17493431752324E-26,-3.32840374185628E-12,-2.80600848112655E-10,-5.17493431752324E-26,3.32840374185628E-12,2.03693762421608E-01,-9.06653760466725E-04,-1.79104597124100E-19
0,3,2,1.27570860000000E+07,-9.97324218750000E+04,-2.47930920000000E+07,5.53518397783392E-10,1.79253376000000E+08,2.47930920000000E+07,2.76750761196709E-10,5.09707713581463E-26,-2.16358376527170E-12,-2.76750761196709E-10,-5.09707713581463E-26,2.16358376527170E-12,2.01798424124718E-01,-6.36605196632445E-04,-1.79104597124100E-19
0,3,3,1.27811840000000E+07,-1.05496507812500E+05,-2.49128020000000E+07,5.21260035135640E-10,1.84875696000000E+08,2.49128020000000E+07,2.60621135783623E-10,4.80070486706222E-26,-2.15117940821630E-12,-2.60621135783623E-10,-4.80070486706222E-26,2.15117940821630E-12,1.93820744752884E-01,-6.53278257232159E-04,-1.79104597124100E-19
0,3,4,1.27648440000000E+07,-1.03199562500000E+05,-2.49500060000000E+07,4.94266128026055E-10,1.89366752000000E+08,2.49500060000000E+07,2.47124987140523E-10,4.55184606040981E-26,-1.99792439536939E-12,-2.47124987140523E-10,-4.55184606040981E-26,1.99792439536939E-12,1.87975496053696E-01,-6.20378297753632E-04,-1.79104597124100E-19
0,3,5,1.27299230000000E+07,-8.24741250000000E+04,-2.49623920000000E+07,4.65737004518019E-10,1.94031968000000E+08,2.49623920000000E+07,2.32863617277701E-10,4.28687322902431E-26,-1.50866753985401E-12,-2.32863617277701E-10,-4.28687322902431E-26,1.50866753985401E-12,1.82240277528763E-01,-4.82095259940252E-04,-1.79104597124100E-19
0,3,6,1.26972410000000E+07,-7.02139843750000E+04,-2.49662400000000E+07,4.44006498234728E-10,1.97483008000000E+08,2.49662400000000E+07,2.21999849059351E-10,4.08558797348619E-26,-1.22762845895796E-12,-2.21999849059351E-10,-4.08558797348619E-26,1.22762845895796E-12,1.78224578499794E-01,-4.04377555241808E-04,-1.79104597124100E-19
0,3,7,1.26689660000000E+07,-5.52688906250000E+04,-2.49684560000000E+07,4.26737978287406E-10,2.00220624000000E+08,2.49684560000000E+07,2.13366949108895E-10,3.92518697510509E-26,-9.30822151128108E-13,-2.13366949108895E-10,-3.92518697510509E-26,9.30822151128108E-13,1.75133675336838E-01,-3.13878554152325E-04,-1.79104597124100E-19
0,3,8,1.26461170000000E+07,-4.26775000000000E+04,-2.49710800000000E+07,4.13270889731976E-10,2.02354944000000E+08,2.49710800000000E+07,2.06634265254024E-10,3.80007979851286E-26,-6.97339267493463E-13,-2.06634265254024E-10,-3.80007979851286E-26,6.97339267493463E-13,1.72779873013496E-01,-2.40694920648821E-04,-1.79104597124100E-19
0,3,9,1.26280750000000E+07,-3.25002441406250E+04,-2.49743340000000E+07,4.02745864436227E-10,2.04029216000000E+08,2.49743340000000E+07,2.01372266084299E-10,3.70232175157730E-26,-5.18261703084250E-13,-2.01372266084299E-10,-3.70232175157730E-26,5.18261703084250E-13,1.70963302254677E-01,-1.83463926077820E-04,-1.79104597124100E-19
0,3,10,1.26138710000000E+07,-2.44928671875000E+04,-2.49779140000000E+07,3.94448501639388E-10,2.05359328000000E+08,2.49779140000000E+07,1.97223876119423E-10,3.62528886788489E-26,-3.82957662976857E-13,-1.97223876119423E-10,-3.62528886788489E-26,3.82957662976857E-13,1.69535487890244E-01,-1.39431547722779E-04,-1.79104597124100E-19
0,3,11,1.26026350000000E+07,-1.83408476562500E+04,-2.49814880000000E+07,3.87851861738397E-10,2.06427952000000E+08,2.49814880000000E+07,1.93925722702382E-10,3.56408589574018E-26,-2.82223680189708E-13,-1.93925722702382E-10,-3.56408589574018E-26,2.82223680189708E-13,1.68395996093750E-01,-1.06033818155993E-04,-1.79104597124100E-19
0,3,12,1.25936800000000E+07,-1.37089306640625E+04,-2.49848200000000E+07,3.82567200141182E-10,2.07294704000000E+08,2.49848200000000E+07,1.91283475170501E-10,3.51509547648441E-26,-2.08222856817007E-13,-1.91283475170501E-10,-3.51509547648441E-26,2.08222856817007E-13,1.67475178837776E-01,-8.10151177574880E-05,-1.79104597124100E-19
0,3,13,1.25864790000000E+07,-1.02807792968750E+04,-2.49877960000000E+07,3.78302944525899E-10,2.08003808000000E+08,2.49877960000000E+07,1.89151402874010E-10,3.47560097037525E-26,-1.54501032193638E-13,-1.89151402874010E-10,-3.47560097037525E-26,1.54501032193638E-13,1.66722923517227E-01,-6.24817112111486E-05,-1.79104597124100E-19
0,3,14,1.25806320000000E+07,-7.78079003906250E+03,-2.49903740000000E+07,3.74835301686360E-10,2.08589312000000E+08,2.49903740000000E+07,1.87417623087605E-10,3.44351559379934E-26,-1.15912867412055E-13,-1.87417623087605E-10,-3.44351559379934E-26,1.15912867412055E-13,1.66101455688477E-01,-4.88990335725248E-05,-1.79104597124100E-19
0,3,15,1.25758300000000E+07,-5.98266992187500E+03,-2.49925640000000E+07,3.71989217207158E-10,2.09078112000000E+08,2.49925640000000E+07,1.85994580848003E-10,3.41720677446143E-26,-8.84827692886059E-14,-1.85994580848003E-10,-3.41720677446143E-26,8.84827692886059E-14,1.65581420063972E-01,-3.90618770325091E-05,-1.79104597124100E-19
0,3,16,1.25718300000000E+07,-4.70840966796875E+03,-2.49943980000000E+07,3.69625691165609E-10,2.09491888000000E+08,2.49943980000000E+07,1.84812831705017E-10,3.39538059558768E-26,-6.92162256329953E-14,-1.84812831705017E-10,-3.39538059558768E-26,6.92162256329953E-14,1.65139347314835E-01,-3.20472427119967E-05,-1.79104597124100E-19
0,3,17,1.25684370000000E+07,-3.82227465820312E+03,-2.49959180000000E+07,3.67633173903315E-10,2.09848416000000E+08,2.49959180000000E+07,1.83816573073869E-10,3.37699797945449E-26,-5.59017350638957E-14,-1.83816573073869E-10,-3.37699797945449E-26,5.59017350638957E-14,1.64756163954735E-01,-2.71625176537782E-05,-1.79104597124100E-19
0,3,18,1.25654930000000E+07,-3.22310498046875E+03,-2.49971620000000E+07,3.65920876932435E-10,2.10162480000000E+08,2.49971620000000E+07,1.82960438466218E-10,3.36121613911820E-26,-4.69301687626173E-14,-1.82960438466218E-10,-3.36121613911820E-26,4.69301687626173E-14,1.64416030049324E-01,-2.38969878409989E-05,-1.79104597124100E-19
0,3,19,1.25628630000000E+07,-2.83678295898438E+03,-2.49981620000000E+07,3.64413887954385E-10,2.10446608000000E+08,2.49981620000000E+07,1.82206930099404E-10,3.34733896645972E-26,-4.11436123614727E-14,-1.82206930099404E-10,-3.34733896645972E-26,4.11436123614727E-14,1.64105519652367E-01,-2.18804161704611E-05,-1.79104597124100E-19
0,3,20,1.25604310000000E+07,-2.60967895507812E+03,-2.49989440000000E+07,3.63048785478881E-10,2.10711728000000E+08,2.49989440000000E+07,1.81524392739441E-10,3.33477974618077E-26,-3.77152973294378E-14,-1.81524392739441E-10,-3.33477974618077E-26,3.77152973294378E-14,1.63812875747681E-01,-2.08495039260015E-05,-1.79104597124100E-19
0,3,21,1.25580920000000E+07,-2.50326293945312E+03,-2.49995240000000E+07,3.61770308154874E-10,2.10967760000000E+08,2.49995240000000E+07,1.80885140199649E-10,3.32302695128814E-26,-3.60566814578377E-14,-1.80885140199649E-10,-3.32302695128814E-26,3.60566814578377E-14,1.63527309894562E-01,-2.06215663638432E-05,-1.79104597124100E-19
0,3,22,1.25557420000000E+07,-2.48975512695312E+03,-2.49999060000000E+07,3.60527913079167E-10,2.11224176000000E+08,2.49999060000000E+07,1.80263956539584E-10,3.31161404451210E-26,-3.57456475714741E-14,-1.80263956539584E-10,-3.31161404451210E-26,3.57456475714741E-14,1.63238435983658E-01,-2.10738835448865E-05,-1.79104597124100E-19
0,3,23,1.25532780000000E+07,-2.54853247070312E+03,-2.50000800000000E+07,3.59273000238858E-10,2.11490624000000E+08,2.50000800000000E+07,1.79636500119429E-10,3.30009205306401E-26,-3.64693152521585E-14,-1.79636500119429E-10,-3.30009205306401E-26,3.64693152521585E-14,1.62935525178909E-01,-2.21269656321965E-05,-1.79104597124100E-19
0,3,24,1.25505810000000E+07,-2.66294238281250E+03,-2.50000200000000E+07,3.57955776131291E-10,2.11777488000000E+08,2.50000200000000E+07,1.78977888065646E-10,3.28800275969150E-26,-3.79749569734845E-14,-1.78977888065646E-10,-3.28800275969150E-26,3.79749569734845E-14,1.62606865167618E-01,-2.37298754655058E-05,-1.79104597124100E-19
0,3,25,1.25475150000000E+07,-2.81715625000000E+03,-2.49996720000000E+07,3.56522394939773E-10,2.12096624000000E+08,2.49996720000000E+07,1.78261197469887E-10,3.27485004484089E-26,-4.00230352061003E-14,-1.78261197469887E-10,-3.27485004484089E-26,4.00230352061003E-14,1.62238866090775E-01,-2.58456348092295E-05,-1.79104597124100E-19
0,3,26,1.25439080000000E+07,-2.99270605468750E+03,-2.49989460000000E+07,3.54912016442555E-10,2.12462128000000E+08,2.49989460000000E+07,1.77456008221277E-10,3.26007307771239E-26,-4.23371800399759E-14,-1.77456008221277E-10,-3.26007307771239E-26,4.23371800399759E-14,1.61815270781517E-01,-2.84351081063505E-05,-1.79104597124100E-19
0,3,27,1.25395340000000E+07,-3.16449560546875E+03,-2.49976900000000E+07,3.53054002699693E-10,2.12891024000000E+08,2.49976900000000E+07,1.76526987472059E-10,3.24302104805918E-26,-4.45486170467992E-14,-1.76526987472059E-10,-3.24302104805918E-26,4.45486170467992E-14,1.61316290497780E-01,-3.14386525133159E-05,-1.79104597124100E-19
0,3,28,1.25340900000000E+07,-3.29647216796875E+03,-2.49956420000000E+07,3.50866224962942E-10,2.13403792000000E+08,2.49956420000000E+07,1.75433112481471E-10,3.22293652615274E-26,-4.61389959441685E-14,-1.75433112481471E-10,-3.22293652615274E-26,4.61389959441685E-14,1.60718038678169E-01,-3.47577624779660E-05,-1.79104597124100E-19
0,3,29,1.25271410000000E+07,-3.33807055664062E+03,-2.49923400000000E+07,3.48255674298414E-10,2.14024176000000E+08,2.49923400000000E+07,1.74127823271419E-10,3.19896039316347E-26,-4.63993332145730E-14,-1.74127823271419E-10,-3.19896039316347E-26,4.63993332145730E-14,1.59993037581444E-01,-3.82453254132997E-05,-1.79104597124100E-19
0,3,30,1.25180640000000E+07,-3.22359838867188E+03,-2.49869940000000E+07,3.45123235545586E-10,2.14777104000000E+08,2.49869940000000E+07,1.72561603895005E-10,3.17017744718180E-26,-4.44373270819254E-14,-1.72561603895005E-10,-3.17017744718180E-26,4.44373270819254E-14,1.59113302826881E-01,-4.17208029830363E-05,-1.79104597124100E-19
0,3,31,1.25059360000000E+07,-2.87953344726562E+03,-2.49782500000000E+07,3.41373929124700E-10,2.15684288000000E+08,2.49782500000000E+07,1.70686964562350E-10,3.13570915600430E-26,-3.93012411622953E-14,-1.70686964562350E-10,-3.13570915600430E-26,3.93012411622953E-14,1.58056840300560E-01,-4.50455809186678E-05,-1.79104597124100E-19
0,3,32,1.24896870000000E+07,-2.22840356445312E+03,-2.49644640000000E+07,3.36931121891482E-10,2.16757152000000E+08,2.49644640000000E+07,1.68465560945741E-10,3.09484616111385E-26,-3.00575401157230E-14,-1.68465560945741E-10,-3.09484616111385E-26,3.00575401157230E-14,1.56818911433220E-01,-4.81932293041609E-05,-1.79104597124100E-19
0,3,33,1.24685030000000E+07,-1.23357568359375E+03,-2.49446720000000E+07,3.31695226840623E-10,2.18010192000000E+08,2.49446720000000E+07,1.65847613420311E-10,3.04667171985692E-26,-1.64081903175194E-14,-1.65847613420311E-10,-3.04667171985692E-26,1.64081903175194E-14,1.55394449830055E-01,-5.15286519657820E-05,-1.79104597124100E-19
0,3,34,1.24426820000000E+07,5.14950408935547E+01,-2.49207060000000E+07,3.25448668014872E-10,2.19493616000000E+08,2.49207060000000E+07,1.62724334007436E-10,2.98919334215026E-26,6.73447785455957E-16,-1.62724334007436E-10,-2.98919334215026E-26,-6.73447785455957E-16,1.53737917542458E-01,-5.59611216885969E-05,-1.79104597124100E-19
0,3,35,1.24135670000000E+07,1.50847045898438E+03,-2.48979920000000E+07,3.17645271197264E-10,2.21372320000000E+08,2.48979920000000E+07,1.58822635598632E-10,2.91740638347756E-26,1.92997913928562E-14,-1.58822635598632E-10,-2.91740638347756E-26,-1.92997913928562E-14,1.51662066578865E-01,-6.23546729912050E-05,-1.79104597124100E-19
0,3,36,1.23821110000000E+07,3.12575903320312E+03,-2.48834980000000E+07,3.07319086845226E-10,2.23957520000000E+08,2.48834980000000E+07,1.53659543422613E-10,2.82244262977972E-26,3.87900500023637E-14,-1.53659543422613E-10,-2.82244262977972E-26,-3.87900500023637E-14,1.48816242814064E-01,-7.03136829542927E-05,-1.79104597124100E-19
0,3,37,1.23460460000000E+07,5.33963085937500E+03,-2.48811900000000E+07,2.93038787679833E-10,2.27737680000000E+08,2.48811900000000E+07,1.46519379962129E-10,2.69112933653469E-26,6.33692317369983E-14,-1.46519379962129E-10,-2.69112933653469E-26,-6.33692317369983E-14,1.44676163792610E-01,-7.66007360653020E-05,-1.79104597124100E-19
0,3,38,1.22975710000000E+07,9.58380078125000E+03,-2.48895320000000E+07,2.72879635554446E-10,2.33437584000000E+08,2.48895320000000E+07,1.36439776143860E-10,2.50570681039052E-26,1.06330885123272E-13,-1.36439776143860E-10,-2.50570681039052E-26,-1.06330885123272E-13,1.38531610369682E-01,-7.36065994715318E-05,-1.79104597124100E-19
0,3,39,1.22202380000000E+07,1.94099609375000E+04,-2.49036480000000E+07,2.43717684922373E-10,2.42498992000000E+08,2.49036480000000E+07,1.21858689805521E-10,2.23732246373873E-26,1.93553682738441E-13,-1.21858689805521E-10,-2.23732246373873E-26,-1.93553682738441E-13,1.29015624523163E-01,-4.66297060484067E-05,-1.79104597124100E-19
0,3,40,1.20710480000000E+07,4.39280390625000E+04,-2.49189040000000E+07,1.98105365445400E-10,2.59316304000000E+08,2.49189040000000E+07,9.90520235277792E-11,1.81734894153620E-26,3.60462582092019E-13,-9.90520235277792E-11,-1.81734894153620E-26,-3.60462582092019E-13,1.11943446099758E-01,3.04853729176102E-05,-1.79104597124100E-19
0,3,41,1.15911880000000E+07,1.61548765625000E+05,-2.48660680000000E+07,1.11518606848993E-10,3.03868224000000E+08,2.48660680000000E+07,5.57538876178043E-11,1.01942422481091E-26,7.77053334871658E-13,-5.57538876178043E-11,-1.01942422481091E-26,-7.77053334871658E-13,7.00685009360313E-02,2.41403598920442E-04,-1.79104597124100E-19
0,4,1,1.25589300000000E+07,-1.49586546875000E+05,-2.44494300000000E+07,5.37252298205004E-10,1.80957600000000E+08,2.44494300000000E+07,2.68607081022054E-10,4.95382246061682E-26,-3.19931776383842E-12,-2.68607081022054E-10,-4.95382246061682E-26,3.19931776383842E-12,2.00036421418190E-01,-8.57872422784567E-04,-1.79104597124100E-19
0,4,2,1.27177190000000E+07,-9.45674375000000E+04,-2.47865780000000E+07,5.26154342317398E-10,1.82760080000000E+08,2.47865780000000E+07,2.63069899197887E-10,4.84449373472418E-26,-1.95615615719569E-12,-2.63069899197887E-10,-4.84449373472418E-26,1.95615615719569E-12,1.97488605976105E-01,-5.74523932300508E-04,-1.79104597124100E-19
0,4,3,1.27211950000000E+07,-1.12148015625000E+05,-2.49051320000000E+07,4.81434836441252E-10,1.90767696000000E+08,2.49051320000000E+07,2.40708064591644E-10,4.43472918197086E-26,-2.12204386007553E-12,-2.40708064591644E-10,-4.43472918197086E-26,2.12204386007553E-12,1.86630383133888E-01,-6.61322032101452E-04,-1.79104597124100E-19
0,4,4,1.61277100000000E+07,-1.52710703125000E+05,-2.49424500000000E+07,4.01473188027524E-10,2.06234432000000E+08,2.49424500000000E+07,2.00727601207262E-10,3.69894444082683E-26,-1.90065758270963E-12,-2.00727601207262E-10,-3.69894444082683E-26,1.90065758270963E-12,1.67285546660423E-01,-6.51533191557974E-04,-1.79104597124100E-19
0,4,5,1.61048260000000E+07,-1.36219156250000E+05,-2.49554060000000E+07,3.59133195404482E-10,2.14711712000000E+08,2.49554060000000E+07,1.79560172286486E-10,3.30776649870640E-26,-1.51877056937810E-12,-1.79560172286486E-10,-3.30776649870640E-26,1.51877056937810E-12,1.57856047153473E-01,-5.54189959075302E-04,-1.79104597124100E-19
0,4,6,1.60769420000000E+07,-9.36697109375000E+04,-2.49599640000000E+07,3.24009208352294E-10,2.22203088000000E+08,2.49599640000000E+07,1.62001856374161E-10,2.98170532652648E-26,-9.43877680008309E-13,-1.62001856374161E-10,-2.98170532652648E-26,9.43877680008309E-13,1.49849250912666E-01,-3.51856288034469E-04,-1.79104597124100E-19
0,4,7,1.60520460000000E+07,-6.96612734375000E+04,-2.49629380000000E+07,2.98411684251931E-10,2.27758864000000E+08,2.49629380000000E+07,1.49204440469397E-10,2.74480577445674E-26,-6.47504456736253E-13,-1.49204440469397E-10,-2.74480577445674E-26,6.47504456736253E-13,1.44208505749702E-01,-2.47499527176842E-04,-1.79104597124100E-19
0,4,8,1.60317930000000E+07,-5.20865468750000E+04,-2.49663300000000E+07,2.79607226261191E-10,2.31882800000000E+08,2.49663300000000E+07,1.39802877607842E-10,2.57091849015868E-26,-4.54213028950809E-13,-1.39802877607842E-10,-2.57091849015868E-26,4.54213028950809E-13,1.40175655484200E-01,-1.78643167600967E-04,-1.79104597124100E-19
0,4,9,1.60158990000000E+07,-3.87611875000000E+04,-2.49703200000000E+07,2.65550664790837E-10,2.34999216000000E+08,2.49703200000000E+07,1.32774943817360E-10,2.44100388427646E-26,-3.21337845655273E-13,-1.32774943817360E-10,-2.44100388427646E-26,3.21337845655273E-13,1.37205734848976E-01,-1.30553773487918E-04,-1.79104597124100E-19
0,4,10,1.60036350000000E+07,-2.86875917968750E+04,-2.49745680000000E+07,2.54918364195333E-10,2.37386432000000E+08,2.49745680000000E+07,1.27458973930850E-10,2.34278238155909E-26,-2.28478775612592E-13,-1.27458973930850E-10,-2.34278238155909E-26,2.28478775612592E-13,1.34970262646675E-01,-9.62763224379160E-05,-1.79104597124100E-19
0,4,11,1.59942110000000E+07,-2.11624726562500E+04,-2.49787180000000E+07,2.46788978142121E-10,2.39238384000000E+08,2.49787180000000E+07,1.23394378048758E-10,2.26771764419544E-26,-1.63267213333998E-13,-1.23394378048758E-10,-2.26771764419544E-26,1.63267213333998E-13,1.33255794644356E-01,-7.16199865564704E-05,-1.79104597124100E-19
0,4,12,1.59869440000000E+07,-1.56150107421875E+04,-2.49825320000000E+07,2.40509639981568E-10,2.40691872000000E+08,2.49825320000000E+07,1.20254764479633E-10,2.20976333068092E-26,-1.17457055908744E-13,-1.20254764479633E-10,-2.20976333068092E-26,1.17457055908744E-13,1.31919652223587E-01,-5.38271560799330E-05,-1.79104597124100E-19
0,4,13,1.59812940000000E+07,-1.15720957031250E+04,-2.49858920000000E+07,2.35608532683784E-10,2.41845824000000E+08,2.49858920000000E+07,1.17804238586317E-10,2.16455112375286E-26,-8.53023435307826E-14,-1.17804238586317E-10,-2.16455112375286E-26,8.53023435307826E-14,1.30862832069397E-01,-4.09831372962799E-05,-1.79104597124100E-19
0,4,14,1.59768490000000E+07,-8.65441992187500E+03,-2.49887720000000E+07,2.31740363010324E-10,2.42773248000000E+08,2.49887720000000E+07,1.15870167627374E-10,2.12888475007555E-26,-6.27651413915437E-14,-1.15870167627374E-10,-2.12888475007555E-26,6.27651413915437E-14,1.30014374852180E-01,-3.17306730721612E-05,-1.79104597124100E-19
